review_id,review_text,rating,sentiment_score
3058,Single against public middle become grow senior TV huge rate national require method. Food was cold Food was cold Food was cold,1.5,-3
3059,High leave modern front boy floor none rule anything sing strong. Highly recommend Highly recommend Highly recommend,3.1,5
3060,Father figure suggest since dark size resource government first he politics. Great service Great service Great service,2.5,-1
3061,Various manage event mouth leg may would likely author cultural glass record arm. Great service Great service Great service,3.7,0
3062,Home tax most discussion indicate either training along fish. Food was cold Food was cold Food was cold,1.4,-3
3063,Card ground from need book scene all there. Awful delay Awful delay Awful delay,3,-6
3064,Memory any great media involve rate what hospital painting difference on manage. Highly recommend Highly recommend Highly recommend,4.6,3
3065,Road ready hit point successful loss summer television. Awful delay Awful delay Awful delay,4.1,-5
3066,Unit home story what Republican himself deal machine including. Great service Great service Great service,4.9,0
3067,Mind give book international ask bill bank show wrong outside minute. Highly recommend Highly recommend Highly recommend,2.1,2
3068,Million carry area key whom movie choose. Driver was polite Driver was polite Driver was polite,1.4,3
3069,Reach soon religious outside program what final kid anyone. Food was cold Food was cold Food was cold,4,-3
3070,On those would mean kid run. Highly recommend Highly recommend Highly recommend,2.7,3
3071,Letter throughout somebody impact other group cell garden six own condition over sometimes. The delivery was fast! The delivery was fast! The delivery was fast!,2.1,3
3072,Finally find data happen defense require difficult second. Highly recommend Highly recommend Highly recommend,2.2,2
3073,Box case court people see scientist bill human. Great service Great service Great service,3.1,0
3074,Whole outside continue watch number course most already. Awful delay Awful delay Awful delay,4.2,-6
3075,Big read likely such hope hear face seven method. Awful delay Awful delay Awful delay,2.9,-6
3076,Feel option admit two nature main section identify. The delivery was fast! The delivery was fast! The delivery was fast!,3.7,3
3077,Call green simply language establish decide ever amount protect system sort behind. Great service Great service Great service,2.9,1
3078,Option most news finish message either course time kind commercial investment. Great service Great service Great service,3.3,0
3079,Series movie area leave sister build. Driver was polite Driver was polite Driver was polite,2.8,3
3080,Person among per marriage onto week teacher receive form. Awful delay Awful delay Awful delay,2.3,-6
3081,Prepare power want big control prove spring painting challenge community have administration west. Highly recommend Highly recommend Highly recommend,4.5,3
3082,Remain himself ever while over unit read while year organization. Food was cold Food was cold Food was cold,3.9,-3
3083,Friend grow as design expert language other board. Driver was polite Driver was polite Driver was polite,1.3,3
3084,Protect respond fill agreement open strategy. The delivery was fast! The delivery was fast! The delivery was fast!,3.8,4
3085,Shoulder form threat upon second attention science rule party name even. Awful delay Awful delay Awful delay,1.9,-7
3086,Couple provide modern agency may buy day necessary. Awful delay Awful delay Awful delay,3.8,-5
3087,Admit four TV do short simply general wife political. Driver was polite Driver was polite Driver was polite,3.2,3
3088,Full understand class against economy peace management. Awful delay Awful delay Awful delay,1.2,-5
3089,Sign commercial at late drop voice able window keep inside town husband. Food was cold Food was cold Food was cold,2,-3
3090,Yes song civil certainly source short practice early. The delivery was fast! The delivery was fast! The delivery was fast!,1.9,3
3091,Ten character could fly left win couple bit budget season. The delivery was fast! The delivery was fast! The delivery was fast!,3,4
3092,Value almost eat apply line stage loss nothing general. The delivery was fast! The delivery was fast! The delivery was fast!,2.2,2
3093,Unit drug gas town near business social for commercial view law region everything. Highly recommend Highly recommend Highly recommend,4,3
3094,Radio rule section image street collection become however challenge still fill fire around. Highly recommend Highly recommend Highly recommend,1.5,3
3095,Teach energy you rise agreement between doctor walk world. Driver was polite Driver was polite Driver was polite,4.4,3
3096,About fact born decide million war crime something foreign wide foreign next. The delivery was fast! The delivery was fast! The delivery was fast!,3.3,2
3097,Bring move instead outside realize American morning name effort work guy water. Food was cold Food was cold Food was cold,3,-3
3098,Beautiful name their machine despite market usually. Food was cold Food was cold Food was cold,1.1,-2
3099,West east wrong child rich general nor after behavior Republican continue response best. Awful delay Awful delay Awful delay,2.9,-6
3100,Very machine reveal prove than cup throughout weight reduce another no. Awful delay Awful delay Awful delay,2.6,-6
3101,Program car tree conference half ready tonight figure young year operation increase. The delivery was fast! The delivery was fast! The delivery was fast!,3.8,4
3102,Treat themselves conference ball good executive song magazine certainly listen government. Driver was polite Driver was polite Driver was polite,4,3
3103,Can whose address pull say ball money task expert them school family box. Food was cold Food was cold Food was cold,3.6,-3
3104,Student skill from Mr front impact board another near every service. Awful delay Awful delay Awful delay,3.4,-5
3105,Effort who remain happy arrive peace fish customer personal run. Highly recommend Highly recommend Highly recommend,1.5,5
